Date	Time	O_U	O_V	O_Pa	O_ta	O_td	O_RH	O_RN_ACC	O_radiation	O_PM2_5	O_O3	O_NO2	O_CO	O_SO2	O_PM10
20200603	6	2.54958	0.946168	992.65	26.9167	16.1167	52	0	285	30	0.0742	0.0262	0.5106	0.0029	63
20200603	7	3.55426	-0.826549	992.983	21.9833	17.2333	75.1667	0	60.6667	22	0.0411	0.0194	0.4333	0.0028	50
20200603	8	1.72542	0.430232	993.5	20.2333	17.6667	85.5	0	0	21	0.046	0.0104	0.3744	0.0024	47
20200603	9	2.58545	1.06235	993.817	21.2	18.2333	84	0.2	80	24	0.0474	0.023	0.457	0.0025	49
20200603	10	3.33214	-0.33992	993.467	25.05	18.0667	65.6667	0	232.167	32	0.0569	0.0243	0.4717	0.0029	73
20200603	11	2.11714	-0.743077	995.067	21.15	18.3	84.3333	0	34.6667	21	0.035	0.0215	0.4568	0.0026	38
20200603	12	1.34175	-0.666672	996.717	19.1833	17.5333	90.3333	0	0	19	0.0366	0.0136	0.4551	0.0024	37
20200603	13	0.89141	-0.676432	997.767	20.8	17.1333	80.5	0	103.833	25	0.0348	0.0275	0.5138	0.0026	56
20200603	14	1.86302	-0.704748	996.35	27.25	16.1167	51.1667	0	259.167	24	0.0669	0.032	0.4803	0.0029	49
20200603	15	1.82404	-0.91222	997.367	24.2167	16.7167	63.8333	0	52.6667	27	0.0373	0.0387	0.5415	0.003	51
20200604	1	-0.512168	0.308838	995.067	20.25	16.4167	79.3333	0	95.3333	24	0.0356	0.0263	0.4726	0.0027	47
20200604	2	2.54958	0.946168	992.65	26.9167	16.1167	52	0	285	30	0.0742	0.0262	0.5106	0.0029	63
20200604	3	3.55426	-0.826549	992.983	21.9833	17.2333	75.1667	0	60.6667	22	0.0411	0.0194	0.4333	0.0028	50
20200604	4	1.72542	0.430232	993.5	20.2333	17.6667	85.5	0	0	21	0.046	0.0104	0.3744	0.0024	47
20200604	5	2.58545	1.06235	993.817	21.2	18.2333	84	0.2	80	24	0.0474	0.023	0.457	0.0025	49
20200604	6	3.33214	-0.33992	993.467	25.05	18.0667	65.6667	0	232.167	32	0.0569	0.0243	0.4717	0.0029	73
20200604	7	2.11714	-0.743077	995.067	21.15	18.3	84.3333	0	34.6667	21	0.035	0.0215	0.4568	0.0026	38
20200604	8	1.34175	-0.666672	996.717	19.1833	17.5333	90.3333	0	0	19	0.0366	0.0136	0.4551	0.0024	37
20200604	9	0.89141	-0.676432	997.767	20.8	17.1333	80.5	0	103.833	25	0.0348	0.0275	0.5138	0.0026	56
20200604	10	1.86302	-0.704748	996.35	27.25	16.1167	51.1667	0	259.167	24	0.0669	0.032	0.4803	0.0029	49
20200604	11	1.82404	-0.91222	997.367	24.2167	16.7167	63.8333	0	52.6667	27	0.0373	0.0387	0.5415	0.003	51
20200604	12	-0.558429	-0.59118	998.383	20.2167	16.3667	78.8333	0	0	24	0.0161	0.0293	0.5342	0.0027	41
20200604	13	-1.72897	0.329219	998.533	22.8333	16.5167	68.5	0	121.667	27	0.0385	0.0266	0.4953	0.0029	50
20200604	14	0.311246	0.237239	997.117	29.5167	16.6333	46.1667	0	243.333	31	0.0874	0.0251	0.4838	0.003	60
20200604	15	2.30225	-0.644138	998.083	25.7667	17.5333	60.8333	0	49.3333	51	0.076	0.0312	0.6594	0.0035	82
20200605	1	2.58545	1.06235	993.817	21.2	18.2333	84	0.2	80	24	0.0474	0.023	0.457	0.0025	49
20200605	2	3.33214	-0.33992	993.467	25.05	18.0667	65.6667	0	232.167	32	0.0569	0.0243	0.4717	0.0029	73
20200605	3	2.11714	-0.743077	995.067	21.15	18.3	84.3333	0	34.6667	21	0.035	0.0215	0.4568	0.0026	38
20200605	4	1.34175	-0.666672	996.717	19.1833	17.5333	90.3333	0	0	19	0.0366	0.0136	0.4551	0.0024	37
20200605	5	0.89141	-0.676432	997.767	20.8	17.1333	80.5	0	103.833	25	0.0348	0.0275	0.5138	0.0026	56
20200605	6	1.86302	-0.704748	996.35	27.25	16.1167	51.1667	0	259.167	24	0.0669	0.032	0.4803	0.0029	49
20200605	7	1.82404	-0.91222	997.367	24.2167	16.7167	63.8333	0	52.6667	27	0.0373	0.0387	0.5415	0.003	51
20200605	8	-0.558429	-0.59118	998.383	20.2167	16.3667	78.8333	0	0	24	0.0161	0.0293	0.5342	0.0027	41
20200605	9	-1.72897	0.329219	998.533	22.8333	16.5167	68.5	0	121.667	27	0.0385	0.0266	0.4953	0.0029	50
20200605	10	0.311246	0.237239	997.117	29.5167	16.6333	46.1667	0	243.333	31	0.0874	0.0251	0.4838	0.003	60
20200605	11	2.30225	-0.644138	998.083	25.7667	17.5333	60.8333	0	49.3333	51	0.076	0.0312	0.6594	0.0035	82
20200605	12	1.70405	-0.336778	1000.88	20.0333	15.65	76.1667	0	0	34	0.0424	0.0138	0.5145	0.0041	54
20200605	13	1.51122	0.824291	1002.62	21.1667	16.0833	73.3333	0	103.5	26	0.0472	0.0143	0.4397	0.0031	46
20200605	14	1.56351	0.609092	1001	27.2667	16.4833	52.1667	0	301.5	22	0.0674	0.0161	0.4214	0.0029	48
20200605	15	2.02472	-1.42542	1001.77	23.0167	17.6	72.1667	0	58	27	0.0389	0.0213	0.4718	0.0031	54
20200606	1	0.89141	-0.676432	997.767	20.8	17.1333	80.5	0	103.833	25	0.0348	0.0275	0.5138	0.0026	56
20200606	2	1.86302	-0.704748	996.35	27.25	16.1167	51.1667	0	259.167	24	0.0669	0.032	0.4803	0.0029	49
20200606	3	1.82404	-0.91222	997.367	24.2167	16.7167	63.8333	0	52.6667	27	0.0373	0.0387	0.5415	0.003	51
20200606	4	-0.558429	-0.59118	998.383	20.2167	16.3667	78.8333	0	0	24	0.0161	0.0293	0.5342	0.0027	41
20200606	5	-1.72897	0.329219	998.533	22.8333	16.5167	68.5	0	121.667	27	0.0385	0.0266	0.4953	0.0029	50
20200606	6	0.311246	0.237239	997.117	29.5167	16.6333	46.1667	0	243.333	31	0.0874	0.0251	0.4838	0.003	60
20200606	7	2.30225	-0.644138	998.083	25.7667	17.5333	60.8333	0	49.3333	51	0.076	0.0312	0.6594	0.0035	82
20200606	8	1.70405	-0.336778	1000.88	20.0333	15.65	76.1667	0	0	34	0.0424	0.0138	0.5145	0.0041	54
20200606	9	1.51122	0.824291	1002.62	21.1667	16.0833	73.3333	0	103.5	26	0.0472	0.0143	0.4397	0.0031	46
20200606	10	1.56351	0.609092	1001	27.2667	16.4833	52.1667	0	301.5	22	0.0674	0.0161	0.4214	0.0029	48
20200606	11	2.02472	-1.42542	1001.77	23.0167	17.6	72.1667	0	58	27	0.0389	0.0213	0.4718	0.0031	54
20200606	12	0.904109	-0.351522	1004.05	20.0333	17.3167	84.8333	0	0	22	0.0288	0.013	0.406	0.0026	38
20200606	13	-0.625938	-0.214814	1005.07	23.2833	18.0833	73.6667	0	127.167	21	0.032	0.0263	0.4578	0.0028	39
20200606	14	2.67822	-0.50163	1003.62	30.4667	16.9833	44.6667	0	280.167	27	0.0729	0.0331	0.4632	0.0036	58
20200606	15	2.36653	-1.34789	1005.18	25.3167	16.5833	58.8333	0	56.3333	21	0.0372	0.0265	0.419	0.0035	42
20200607	1	-1.72897	0.329219	998.533	22.8333	16.5167	68.5	0	121.667	27	0.0385	0.0266	0.4953	0.0029	50
20200607	2	0.311246	0.237239	997.117	29.5167	16.6333	46.1667	0	243.333	31	0.0874	0.0251	0.4838	0.003	60
20200607	3	2.30225	-0.644138	998.083	25.7667	17.5333	60.8333	0	49.3333	51	0.076	0.0312	0.6594	0.0035	82
20200607	4	1.70405	-0.336778	1000.88	20.0333	15.65	76.1667	0	0	34	0.0424	0.0138	0.5145	0.0041	54
20200607	5	1.51122	0.824291	1002.62	21.1667	16.0833	73.3333	0	103.5	26	0.0472	0.0143	0.4397	0.0031	46
20200607	6	1.56351	0.609092	1001	27.2667	16.4833	52.1667	0	301.5	22	0.0674	0.0161	0.4214	0.0029	48
20200607	7	2.02472	-1.42542	1001.77	23.0167	17.6	72.1667	0	58	27	0.0389	0.0213	0.4718	0.0031	54
20200607	8	0.904109	-0.351522	1004.05	20.0333	17.3167	84.8333	0	0	22	0.0288	0.013	0.406	0.0026	38
20200607	9	-0.625938	-0.214814	1005.07	23.2833	18.0833	73.6667	0	127.167	21	0.032	0.0263	0.4578	0.0028	39
20200607	10	2.67822	-0.50163	1003.62	30.4667	16.9833	44.6667	0	280.167	27	0.0729	0.0331	0.4632	0.0036	58
20200607	11	2.36653	-1.34789	1005.18	25.3167	16.5833	58.8333	0	56.3333	21	0.0372	0.0265	0.419	0.0035	42
20200607	12	0.500831	-0.971536	1005.47	21.7	15.0833	66.3333	0	0	18	0.0173	0.0276	0.403	0.0029	36
20200607	13	-0.42565	-0.527985	1005.52	24.7833	15.9	59.3333	0	150.833	21	0.0273	0.0358	0.4635	0.0032	47
20200607	14	2.13632	-2.0771	1003.43	32.1167	16.1667	38.5	0	290.667	28	0.0772	0.0296	0.4288	0.0032	64
20200607	15	2.16613	-1.25331	1003.32	27.8167	14.6333	45.3333	0	62.3333	25	0.0389	0.0349	0.4544	0.0031	56
20200608	1	1.51122	0.824291	1002.62	21.1667	16.0833	73.3333	0	103.5	26	0.0472	0.0143	0.4397	0.0031	46
20200608	2	1.56351	0.609092	1001	27.2667	16.4833	52.1667	0	301.5	22	0.0674	0.0161	0.4214	0.0029	48
20200608	3	2.02472	-1.42542	1001.77	23.0167	17.6	72.1667	0	58	27	0.0389	0.0213	0.4718	0.0031	54
20200608	4	0.904109	-0.351522	1004.05	20.0333	17.3167	84.8333	0	0	22	0.0288	0.013	0.406	0.0026	38
20200608	5	-0.625938	-0.214814	1005.07	23.2833	18.0833	73.6667	0	127.167	21	0.032	0.0263	0.4578	0.0028	39
20200608	6	2.67822	-0.50163	1003.62	30.4667	16.9833	44.6667	0	280.167	27	0.0729	0.0331	0.4632	0.0036	58
20200608	7	2.36653	-1.34789	1005.18	25.3167	16.5833	58.8333	0	56.3333	21	0.0372	0.0265	0.419	0.0035	42
20200608	8	0.500831	-0.971536	1005.47	21.7	15.0833	66.3333	0	0	18	0.0173	0.0276	0.403	0.0029	36
20200608	9	-0.42565	-0.527985	1005.52	24.7833	15.9	59.3333	0	150.833	21	0.0273	0.0358	0.4635	0.0032	47
20200608	10	2.13632	-2.0771	1003.43	32.1167	16.1667	38.5	0	290.667	28	0.0772	0.0296	0.4288	0.0032	64
20200608	11	2.16613	-1.25331	1003.32	27.8167	14.6333	45.3333	0	62.3333	25	0.0389	0.0349	0.4544	0.0031	56
20200608	12	0.975047	-0.656405	1003.08	23.7333	14.2667	55.6667	0	0	24	0.018	0.0353	0.4785	0.0031	50
20200608	13	-1.24718	0.049518	1001.4	26.1167	16.0833	54.8333	0	121.333	29	0.0299	0.0435	0.5469	0.0036	60
20200608	14	2.24055	-0.207153	997.6	30.85	17.85	46.3333	0	189.167	22	0.0626	0.0262	0.4072	0.004	41
20200608	15	1.04092	-1.73212	996.683	23.5667	20.45	83.1667	6	7.33333	16	0.0199	0.0223	0.3596	0.0028	26
20200609	1	-0.625938	-0.214814	1005.07	23.2833	18.0833	73.6667	0	127.167	21	0.032	0.0263	0.4578	0.0028	39
20200609	2	2.67822	-0.50163	1003.62	30.4667	16.9833	44.6667	0	280.167	27	0.0729	0.0331	0.4632	0.0036	58
20200609	3	2.36653	-1.34789	1005.18	25.3167	16.5833	58.8333	0	56.3333	21	0.0372	0.0265	0.419	0.0035	42
20200609	4	0.500831	-0.971536	1005.47	21.7	15.0833	66.3333	0	0	18	0.0173	0.0276	0.403	0.0029	36
20200609	5	-0.42565	-0.527985	1005.52	24.7833	15.9	59.3333	0	150.833	21	0.0273	0.0358	0.4635	0.0032	47
20200609	6	2.13632	-2.0771	1003.43	32.1167	16.1667	38.5	0	290.667	28	0.0772	0.0296	0.4288	0.0032	64
20200609	7	2.16613	-1.25331	1003.32	27.8167	14.6333	45.3333	0	62.3333	25	0.0389	0.0349	0.4544	0.0031	56
20200609	8	0.975047	-0.656405	1003.08	23.7333	14.2667	55.6667	0	0	24	0.018	0.0353	0.4785	0.0031	50
20200609	9	-1.24718	0.049518	1001.4	26.1167	16.0833	54.8333	0	121.333	29	0.0299	0.0435	0.5469	0.0036	60
20200609	10	2.24055	-0.207153	997.6	30.85	17.85	46.3333	0	189.167	22	0.0626	0.0262	0.4072	0.004	41
20200609	11	1.04092	-1.73212	996.683	23.5667	20.45	83.1667	6	7.33333	16	0.0199	0.0223	0.3596	0.0028	26
20200609	12	-0.566577	-0.883737	995.05	22.1833	20.35	89.8333	0.2	0	19	0.0162	0.0144	0.3338	0.0026	28
20200609	13	-0.727985	-0.405774	994.5	24.1333	20.1833	79.3333	0	97	17	0.0254	0.0175	0.3527	0.0027	29
20200609	14	1.85942	-1.86922	992.183	30.25	18.55	50.3333	0	309.667	13	0.0498	0.0198	0.3396	0.0027	27
20200609	15	2.23271	-1.60263	993.533	27.1667	18.6167	60.6667	0	54.3333	17	0.0266	0.027	0.4087	0.0028	37
20200610	1	-0.42565	-0.527985	1005.52	24.7833	15.9	59.3333	0	150.833	21	0.0273	0.0358	0.4635	0.0032	47
20200610	2	2.13632	-2.0771	1003.43	32.1167	16.1667	38.5	0	290.667	28	0.0772	0.0296	0.4288	0.0032	64
20200610	3	2.16613	-1.25331	1003.32	27.8167	14.6333	45.3333	0	62.3333	25	0.0389	0.0349	0.4544	0.0031	56
20200610	4	0.975047	-0.656405	1003.08	23.7333	14.2667	55.6667	0	0	24	0.018	0.0353	0.4785	0.0031	50
20200610	5	-1.24718	0.049518	1001.4	26.1167	16.0833	54.8333	0	121.333	29	0.0299	0.0435	0.5469	0.0036	60
20200610	6	2.24055	-0.207153	997.6	30.85	17.85	46.3333	0	189.167	22	0.0626	0.0262	0.4072	0.004	41
20200610	7	1.04092	-1.73212	996.683	23.5667	20.45	83.1667	6	7.33333	16	0.0199	0.0223	0.3596	0.0028	26
20200610	8	-0.566577	-0.883737	995.05	22.1833	20.35	89.8333	0.2	0	19	0.0162	0.0144	0.3338	0.0026	28
20200610	9	-0.727985	-0.405774	994.5	24.1333	20.1833	79.3333	0	97	17	0.0254	0.0175	0.3527	0.0027	29
20200610	10	1.85942	-1.86922	992.183	30.25	18.55	50.3333	0	309.667	13	0.0498	0.0198	0.3396	0.0027	27
20200610	11	2.23271	-1.60263	993.533	27.1667	18.6167	60.6667	0	54.3333	17	0.0266	0.027	0.4087	0.0028	37
20200610	12	1.19844	-0.702241	994.35	22.9667	18.8667	78.1667	0	0	15	0.0094	0.0275	0.4361	0.0028	30
20200610	13	-0.364088	-0.098816	995.533	24.1667	18.8	73	0	72.6667	20	0.0115	0.0383	0.5485	0.0031	43
20200610	14	2.03263	-0.97039	995.133	27.1667	16.9	53.8333	0	105.167	22	0.038	0.0423	0.5167	0.0043	57
20200610	15	1.43517	-1.14467	995.1	25.15	17.8833	64.6667	0	28	26	0.0239	0.0489	0.5791	0.0045	54
20200611	1	-1.24718	0.049518	1001.4	26.1167	16.0833	54.8333	0	121.333	29	0.0299	0.0435	0.5469	0.0036	60
20200611	2	2.24055	-0.207153	997.6	30.85	17.85	46.3333	0	189.167	22	0.0626	0.0262	0.4072	0.004	41
20200611	3	1.04092	-1.73212	996.683	23.5667	20.45	83.1667	6	7.33333	16	0.0199	0.0223	0.3596	0.0028	26
20200611	4	-0.566577	-0.883737	995.05	22.1833	20.35	89.8333	0.2	0	19	0.0162	0.0144	0.3338	0.0026	28
20200611	5	-0.727985	-0.405774	994.5	24.1333	20.1833	79.3333	0	97	17	0.0254	0.0175	0.3527	0.0027	29
20200611	6	1.85942	-1.86922	992.183	30.25	18.55	50.3333	0	309.667	13	0.0498	0.0198	0.3396	0.0027	27
20200611	7	2.23271	-1.60263	993.533	27.1667	18.6167	60.6667	0	54.3333	17	0.0266	0.027	0.4087	0.0028	37
20200611	8	1.19844	-0.702241	994.35	22.9667	18.8667	78.1667	0	0	15	0.0094	0.0275	0.4361	0.0028	30
20200611	9	-0.364088	-0.098816	995.533	24.1667	18.8	73	0	72.6667	20	0.0115	0.0383	0.5485	0.0031	43
20200611	10	2.03263	-0.97039	995.133	27.1667	16.9	53.8333	0	105.167	22	0.038	0.0423	0.5167	0.0043	57
20200611	11	1.43517	-1.14467	995.1	25.15	17.8833	64.6667	0	28	26	0.0239	0.0489	0.5791	0.0045	54
20200611	12	0.009437	-0.47862	994.65	22	16.4667	71.1667	0	0	22	0.0106	0.0339	0.5026	0.0031	45
20200611	13	-0.754447	-0.327683	995.717	24.6833	15.5833	59.6667	0	154.333	23	0.0377	0.0302	0.462	0.0033	56
20200611	14	2.0154	0.2123	993.533	32.2333	14.2667	34.1667	0	299.833	27	0.0982	0.03	0.4269	0.0032	57
20200611	15	2.40464	-1.47581	993.983	28.0333	16.0167	48.3333	0	28.6667	26	0.0676	0.0257	0.4791	0.0036	48
20200612	1	-0.727985	-0.405774	994.5	24.1333	20.1833	79.3333	0	97	17	0.0254	0.0175	0.3527	0.0027	29
20200612	2	1.85942	-1.86922	992.183	30.25	18.55	50.3333	0	309.667	13	0.0498	0.0198	0.3396	0.0027	27
20200612	3	2.23271	-1.60263	993.533	27.1667	18.6167	60.6667	0	54.3333	17	0.0266	0.027	0.4087	0.0028	37
20200612	4	1.19844	-0.702241	994.35	22.9667	18.8667	78.1667	0	0	15	0.0094	0.0275	0.4361	0.0028	30
20200612	5	-0.364088	-0.098816	995.533	24.1667	18.8	73	0	72.6667	20	0.0115	0.0383	0.5485	0.0031	43
20200612	6	2.03263	-0.97039	995.133	27.1667	16.9	53.8333	0	105.167	22	0.038	0.0423	0.5167	0.0043	57
20200612	7	1.43517	-1.14467	995.1	25.15	17.8833	64.6667	0	28	26	0.0239	0.0489	0.5791	0.0045	54
20200612	8	0.009437	-0.47862	994.65	22	16.4667	71.1667	0	0	22	0.0106	0.0339	0.5026	0.0031	45
20200612	9	-0.754447	-0.327683	995.717	24.6833	15.5833	59.6667	0	154.333	23	0.0377	0.0302	0.462	0.0033	56
20200612	10	2.0154	0.2123	993.533	32.2333	14.2667	34.1667	0	299.833	27	0.0982	0.03	0.4269	0.0032	57
20200612	11	2.40464	-1.47581	993.983	28.0333	16.0167	48.3333	0	28.6667	26	0.0676	0.0257	0.4791	0.0036	48
20200612	12	0.81104	-0.272069	993.467	23.5667	19.1333	77.5	1.1	0	26	0.0435	0.012	0.4504	0.0026	40
20200612	13	1.83122	-0.11604	993.383	23.0167	18.7167	77.3333	0	48.6667	32	0.0497	0.0197	0.456	0.0031	51
20200612	14	4.0195	-0.564333	993.383	28.0167	15.95	48.1667	0	291.333	12	0.0486	0.0138	0.3145	0.003	35
20200612	15	3.33684	0.045603	995.4	23.2	17.4833	70.8333	0	70.6667	16	0.0461	0.0147	0.3487	0.0028	31
20200613	1	-0.364088	-0.098816	995.533	24.1667	18.8	73	0	72.6667	20	0.0115	0.0383	0.5485	0.0031	43
20200613	2	2.03263	-0.97039	995.133	27.1667	16.9	53.8333	0	105.167	22	0.038	0.0423	0.5167	0.0043	57
20200613	3	1.43517	-1.14467	995.1	25.15	17.8833	64.6667	0	28	26	0.0239	0.0489	0.5791	0.0045	54
20200613	4	0.009437	-0.47862	994.65	22	16.4667	71.1667	0	0	22	0.0106	0.0339	0.5026	0.0031	45
20200613	5	-0.754447	-0.327683	995.717	24.6833	15.5833	59.6667	0	154.333	23	0.0377	0.0302	0.462	0.0033	56
20200613	6	2.0154	0.2123	993.533	32.2333	14.2667	34.1667	0	299.833	27	0.0982	0.03	0.4269	0.0032	57
20200613	7	2.40464	-1.47581	993.983	28.0333	16.0167	48.3333	0	28.6667	26	0.0676	0.0257	0.4791	0.0036	48
20200613	8	0.81104	-0.272069	993.467	23.5667	19.1333	77.5	1.1	0	26	0.0435	0.012	0.4504	0.0026	40
20200613	9	1.83122	-0.11604	993.383	23.0167	18.7167	77.3333	0	48.6667	32	0.0497	0.0197	0.456	0.0031	51
20200613	10	4.0195	-0.564333	993.383	28.0167	15.95	48.1667	0	291.333	12	0.0486	0.0138	0.3145	0.003	35
20200613	11	3.33684	0.045603	995.4	23.2	17.4833	70.8333	0	70.6667	16	0.0461	0.0147	0.3487	0.0028	31
20200613	12	1.37948	-0.210912	997.233	19.2167	16.2167	83	0	0	16	0.0413	0.0119	0.3463	0.0026	30
20200613	13	1.30706	0.732177	997.533	21.4167	16.1833	73.1667	0	129.5	17	0.0341	0.028	0.4196	0.0033	34
20200613	14	3.7187	0.686615	995.3	27.3167	12.4667	40.6667	0	282.833	10	0.0449	0.0231	0.3304	0.0035	27
20200613	15	3.64313	-0.228013	995.683	23.15	13.0333	54.8333	0	59.6667	11	0.0377	0.0217	0.3547	0.003	22
20200614	1	-0.754447	-0.327683	995.717	24.6833	15.5833	59.6667	0	154.333	23	0.0377	0.0302	0.462	0.0033	56
20200614	2	2.0154	0.2123	993.533	32.2333	14.2667	34.1667	0	299.833	27	0.0982	0.03	0.4269	0.0032	57
20200614	3	2.40464	-1.47581	993.983	28.0333	16.0167	48.3333	0	28.6667	26	0.0676	0.0257	0.4791	0.0036	48
20200614	4	0.81104	-0.272069	993.467	23.5667	19.1333	77.5	1.1	0	26	0.0435	0.012	0.4504	0.0026	40
20200614	5	1.83122	-0.11604	993.383	23.0167	18.7167	77.3333	0	48.6667	32	0.0497	0.0197	0.456	0.0031	51
20200614	6	4.0195	-0.564333	993.383	28.0167	15.95	48.1667	0	291.333	12	0.0486	0.0138	0.3145	0.003	35
20200614	7	3.33684	0.045603	995.4	23.2	17.4833	70.8333	0	70.6667	16	0.0461	0.0147	0.3487	0.0028	31
20200614	8	1.37948	-0.210912	997.233	19.2167	16.2167	83	0	0	16	0.0413	0.0119	0.3463	0.0026	30
20200614	9	1.30706	0.732177	997.533	21.4167	16.1833	73.1667	0	129.5	17	0.0341	0.028	0.4196	0.0033	34
20200614	10	3.7187	0.686615	995.3	27.3167	12.4667	40.6667	0	282.833	10	0.0449	0.0231	0.3304	0.0035	27
20200614	11	3.64313	-0.228013	995.683	23.15	13.0333	54.8333	0	59.6667	11	0.0377	0.0217	0.3547	0.003	22
20200614	12	2.22371	0.54852	996.2	20.4333	16.5	78.3333	0	0	28	0.0653	0.0088	0.4765	0.0027	42
20200614	13	0.917845	0.289397	996.683	22.1333	16.0667	69.3333	0	106.833	35	0.0627	0.025	0.5809	0.0029	57
20200614	14	1.88774	-0.449574	994.867	29.2667	15.7667	44.5	0	286.667	37	0.1007	0.0304	0.5624	0.0033	61
20200614	15	2.13982	-0.929588	995.633	25.3833	17.0833	60.6667	0	37.6667	47	0.0686	0.0368	0.7047	0.0041	71
20200615	1	1.83122	-0.11604	993.383	23.0167	18.7167	77.3333	0	48.6667	32	0.0497	0.0197	0.456	0.0031	51
20200615	2	4.0195	-0.564333	993.383	28.0167	15.95	48.1667	0	291.333	12	0.0486	0.0138	0.3145	0.003	35
20200615	3	3.33684	0.045603	995.4	23.2	17.4833	70.8333	0	70.6667	16	0.0461	0.0147	0.3487	0.0028	31
20200615	4	1.37948	-0.210912	997.233	19.2167	16.2167	83	0	0	16	0.0413	0.0119	0.3463	0.0026	30
20200615	5	1.30706	0.732177	997.533	21.4167	16.1833	73.1667	0	129.5	17	0.0341	0.028	0.4196	0.0033	34
20200615	6	3.7187	0.686615	995.3	27.3167	12.4667	40.6667	0	282.833	10	0.0449	0.0231	0.3304	0.0035	27
20200615	7	3.64313	-0.228013	995.683	23.15	13.0333	54.8333	0	59.6667	11	0.0377	0.0217	0.3547	0.003	22
20200615	8	2.22371	0.54852	996.2	20.4333	16.5	78.3333	0	0	28	0.0653	0.0088	0.4765	0.0027	42
20200615	9	0.917845	0.289397	996.683	22.1333	16.0667	69.3333	0	106.833	35	0.0627	0.025	0.5809	0.0029	57
20200615	10	1.88774	-0.449574	994.867	29.2667	15.7667	44.5	0	286.667	37	0.1007	0.0304	0.5624	0.0033	61
20200615	11	2.13982	-0.929588	995.633	25.3833	17.0833	60.6667	0	37.6667	47	0.0686	0.0368	0.7047	0.0041	71
20200615	12	0.135145	-0.797771	995.767	21.2	16.3333	74	0	0	43	0.0361	0.0279	0.6774	0.0035	64
20200615	13	0.083631	0.729822	995.783	23.6833	16.2833	64.1667	0	102.667	33	0.0381	0.0361	0.6598	0.0043	54
20200615	14	2.32806	1.14892	994.367	28.9333	15.6333	44.8333	0	235.833	32	0.086	0.031	0.5596	0.0044	53
20200615	15	2.62404	-0.935055	995.35	23.7667	14.3833	56.3333	0	31.3333	19	0.0447	0.0272	0.4885	0.0046	34
20200616	1	1.30706	0.732177	997.533	21.4167	16.1833	73.1667	0	129.5	17	0.0341	0.028	0.4196	0.0033	34
20200616	2	3.7187	0.686615	995.3	27.3167	12.4667	40.6667	0	282.833	10	0.0449	0.0231	0.3304	0.0035	27
20200616	3	3.64313	-0.228013	995.683	23.15	13.0333	54.8333	0	59.6667	11	0.0377	0.0217	0.3547	0.003	22
20200616	4	2.22371	0.54852	996.2	20.4333	16.5	78.3333	0	0	28	0.0653	0.0088	0.4765	0.0027	42
20200616	5	0.917845	0.289397	996.683	22.1333	16.0667	69.3333	0	106.833	35	0.0627	0.025	0.5809	0.0029	57
20200616	6	1.88774	-0.449574	994.867	29.2667	15.7667	44.5	0	286.667	37	0.1007	0.0304	0.5624	0.0033	61
20200616	7	2.13982	-0.929588	995.633	25.3833	17.0833	60.6667	0	37.6667	47	0.0686	0.0368	0.7047	0.0041	71
20200616	8	0.135145	-0.797771	995.767	21.2	16.3333	74	0	0	43	0.0361	0.0279	0.6774	0.0035	64
20200616	9	0.083631	0.729822	995.783	23.6833	16.2833	64.1667	0	102.667	33	0.0381	0.0361	0.6598	0.0043	54
20200616	10	2.32806	1.14892	994.367	28.9333	15.6333	44.8333	0	235.833	32	0.086	0.031	0.5596	0.0044	53
20200616	11	2.62404	-0.935055	995.35	23.7667	14.3833	56.3333	0	31.3333	19	0.0447	0.0272	0.4885	0.0046	34
20200616	12	0.544544	-0.806818	994.583	20.8833	14.2	65.8333	0	0	15	0.0363	0.0167	0.403	0.0037	25
20200616	13	0.23074	-0.771229	993.65	21.7333	15.0333	66.1667	0	47.8333	20	0.0229	0.034	0.5039	0.0035	36
20200616	14	-0.853449	0.696491	992.233	26.2167	15.1667	50.8333	0	127.167	24	0.0537	0.0349	0.511	0.0036	42
20200616	15	-0.438453	-0.840885	992.55	24.4	16.55	62	0	16.6667	29	0.0442	0.0298	0.4893	0.0031	46
20200617	1	0.917845	0.289397	996.683	22.1333	16.0667	69.3333	0	106.833	35	0.0627	0.025	0.5809	0.0029	57
20200617	2	1.88774	-0.449574	994.867	29.2667	15.7667	44.5	0	286.667	37	0.1007	0.0304	0.5624	0.0033	61
20200617	3	2.13982	-0.929588	995.633	25.3833	17.0833	60.6667	0	37.6667	47	0.0686	0.0368	0.7047	0.0041	71
20200617	4	0.135145	-0.797771	995.767	21.2	16.3333	74	0	0	43	0.0361	0.0279	0.6774	0.0035	64
20200617	5	0.083631	0.729822	995.783	23.6833	16.2833	64.1667	0	102.667	33	0.0381	0.0361	0.6598	0.0043	54
20200617	6	2.32806	1.14892	994.367	28.9333	15.6333	44.8333	0	235.833	32	0.086	0.031	0.5596	0.0044	53
20200617	7	2.62404	-0.935055	995.35	23.7667	14.3833	56.3333	0	31.3333	19	0.0447	0.0272	0.4885	0.0046	34
20200617	8	0.544544	-0.806818	994.583	20.8833	14.2	65.8333	0	0	15	0.0363	0.0167	0.403	0.0037	25
20200617	9	0.23074	-0.771229	993.65	21.7333	15.0333	66.1667	0	47.8333	20	0.0229	0.034	0.5039	0.0035	36
20200617	10	-0.853449	0.696491	992.233	26.2167	15.1667	50.8333	0	127.167	24	0.0537	0.0349	0.511	0.0036	42
