Date	M01	M02	M03	M04	M05	M06	M07	M08	M09	M10	M11	M12	O_U	O_V	O_Pa	O_ta	O_td	O_RH	O_RN_ACC	O_radiation	O_PM2_5	O_O3	O_NO2	O_CO	O_SO2	O_PM10	Target
20190813	0.0	0.0	0.0	0.0	0.0	0.0	0.0714285714285714	0.9285714285714286	0.0	0.0	0.0	0.0	0.39418169934716607	0.4928479837563351	0.2793175248145214	0.8920519903097504	0.9968976465289746	0.9278557403383806	0.000975609756097561	0.0	0.06422018348623855	0.14681892332789562	0.10092961487383799	0.0845829428303655	0.09230769230769231	0.045627376425855494	0.125
20190814	0.0	0.0	0.0	0.0	0.0	0.0	0.0357142857142857	0.9642857142857143	0.0	0.0	0.0	0.0	0.49069223723480077	0.49103758653165336	0.2958335860270471	0.9114890048456464	1.0	0.9038076537845076	0.0	0.0	0.14678899082568808	0.12561174551386622	0.20318725099601592	0.18830053108403622	0.09230769230769231	0.07984790874524714	0.057692307692307696
20190815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.2688431953738134	0.460619826887314	0.17251905310610913	0.9305803058475278	0.9069480062679824	0.5551103987533471	0.0	0.0	0.03669724770642204	0.21207177814029365	0.0	0.013589503280224942	0.06153846153846157	0.01901140684410646	0.019230769230769242
20190816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9666666666666667	0.033333333333333326	0.0	0.0	0.0	0.5746980479294787	0.5089593831372989	0.0805385408454107	0.8337388640904116	0.9395162040741886	0.9098196754229757	0.0	0.0	0.009174311926605502	0.09135399673735728	0.04913678618857905	0.07052483598875349	0.06153846153846157	0.01901140684410646	0.028846153846153848
20190817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9333333333333333	0.06666666666666665	0.0	0.0	0.0	0.5729764737157411	0.7620582518224737	0.23787575555420726	0.8646302427051064	0.9243170914180008	0.7615235424755341	0.0	0.0	0.1834862385321101	0.7928221859706363	0.05710491367861888	0.1979850046860356	0.1692307692307692	0.11406844106463876	0.17307692307692307
20190818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.09999999999999998	0.0	0.0	0.0	0.5441135642361566	0.5787058631706908	0.3345664786625427	0.8264497233129943	0.8802718607048876	0.7294590262689273	0.0	0.0	0.08256880733944955	0.5530179445350735	0.06241699867197877	0.11004373633239614	0.10769230769230771	0.05323193916349808	0.11538461538461538
20190819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8666666666666667	0.1333333333333333	0.0	0.0	0.0	0.4378720701495799	0.4777254766205093	0.4201588938079918	0.8177714805645662	0.8852352540505534	0.7695387697239399	0.0	0.0	0.11009174311926606	0.21533442088091354	0.18459495351925626	0.16643236488597316	0.09230769230769231	0.06083650190114067	0.125
20190820	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8333333333333334	0.16666666666666663	0.0	0.0	0.0	0.3359588829452983	0.4873931092489374	0.45074494107182506	0.854217184451653	0.8604220094019736	0.601202163846828	0.0	0.0	0.13761467889908258	0.29690048939641106	0.19123505976095617	0.16557325835676354	0.09230769230769231	0.07604562737642584	0.1346153846153846
20190821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.19999999999999996	0.0	0.0	0.0	0.32784656261828976	0.5798972918639554	0.41643924232316415	0.8910106844844051	0.856078342334563	0.5110218392698038	0.0	0.0	0.12844036697247707	0.39151712887438833	0.1235059760956175	0.11519837550765383	0.09230769230769231	0.06844106463878326	0.1346153846153846
20190822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7666666666666667	0.23333333333333328	0.0	0.0	0.0	0.4387893898809204	0.4966433453347981	0.3861159965229336	0.847969349499581	0.9388946167560587	0.8617235023152294	0.0	0.0	0.3119266055045872	0.19249592169657423	0.22974767596281537	0.24867228990940327	0.10769230769230771	0.15969581749049427	0.2596153846153846
20190823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7333333333333333	0.2666666666666667	0.0	0.0	0.0	0.5810201313866491	0.5219388617600914	0.38443811025532154	0.868449752472473	0.9171837255785045	0.7314634342831927	0.0	0.0	0.1926605504587156	0.5318107667210441	0.1102257636122178	0.28623867541393316	0.18461538461538465	0.11406844106463876	0.1826923076923077
20190824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.30000000000000004	0.0	0.0	0.0	0.5724100346240847	0.5106763349742737	0.4316008652232795	0.8118714417581596	0.7859804144163595	0.5010022040071326	0.0	0.0	0.055045871559633044	0.33442088091353994	0.10225763612217795	0.14667291471415184	0.10769230769230771	0.05323193916349808	0.07692307692307693
20190825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.33333333333333337	0.0	0.0	0.0	0.38479839653178677	0.47087813724170674	0.474397072796004	0.7952105485526341	0.8653835417077648	0.7695387697239399	0.0	0.0	0.08256880733944955	0.19249592169657423	0.18592297476759628	0.1979850046860356	0.13846153846153852	0.04942965779467679	0.09615384615384615
20190826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6333333333333333	0.3666666666666667	0.0	0.0	0.0	0.4821505805589493	0.49365877252169216	0.5053267835122409	0.828532334963685	0.8951601797020105	0.7715431777382052	0.0	0.0	0.10091743119266056	0.29037520391517135	0.16069057104913675	0.18712902218056857	0.13846153846153852	0.05703422053231938	0.1346153846153846
20190827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.4	0.0	0.0	0.0	0.47795614916334617	0.4893164553711458	0.4373420664281229	0.8646302427051064	0.9218363252651053	0.7635267480854716	0.16	0.0	0.1743119266055046	0.3230016313213703	0.2217795484727755	0.21235551390190566	0.09230769230769231	0.0950570342205323	0.125
20190828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5666666666666667	0.43333333333333335	0.0	0.0	0.0	0.5514350955287232	0.5311888835216682	0.37331958679523564	0.8524823689466277	0.8976428068947806	0.7134273693677878	0.0	0.0	0.1559633027522936	0.42577487765089717	0.15803452855245684	0.18611371446422992	0.12307692307692308	0.08365019011406842	0.16346153846153846
20190829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5333333333333333	0.4666666666666667	0.0	0.0	0.0	0.3630948765458408	0.6333093680991606	0.365577051367576	0.8465823301402209	0.9134616458292236	0.7775551993766736	0.0	0.0	0.1743119266055046	0.4225122349102773	0.11288180610889774	0.18174008122461732	0.15384615384615388	0.09125475285171102	0.1923076923076923
20190830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.495647076943427	0.6111978532329856	0.37770634968766864	0.7709127184240262	0.8346763837761989	0.737475455921661	0.0	0.0	0.09174311926605505	0.25285481239804247	0.1899070385126162	0.16260543580131206	0.10769230769230771	0.06083650190114067	0.07692307692307693
20190831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46666666666666656	0.5333333333333334	0.0	0.0	0.0	0.5317216797227557	0.6142982683214485	0.46893888855196286	0.7601539466365581	0.8176180922852454	0.7134273693677878	0.0	0.0	0.055045871559633044	0.3621533442088092	0.10624169986719786	0.1366760387378944	0.07692307692307694	0.0418250950570342	0.07692307692307693
20190901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.48382897631147603	0.4042727939106868	0.5599086259526546	0.7740366359000621	0.8554586160563077	0.7975956723063439	0.0	0.0	0.08256880733944955	0.11745513866231647	0.2337317397078353	0.20993439550140583	0.09230769230769231	0.05323193916349808	0.09615384615384615
20190902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4642857142857143	0.5357142857142857	0.0	0.0	0.0	0.4846895408489571	0.4635510329537708	0.5880081670608679	0.7882692039208822	0.8321956176233033	0.6833672611754464	0.0	0.0	0.11926605504587157	0.14192495921696577	0.24037184594953517	0.18915963761324586	0.09230769230769231	0.06844106463878326	0.10576923076923077
20190903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4285714285714286	0.5714285714285714	0.0	0.0	0.0	0.4793564444659615	0.3829700317291735	0.5528332019326003	0.821590990331933	0.8328153439015585	0.6032065718610934	0.0	0.0	0.13761467889908258	0.12561174551386622	0.30810092961487384	0.19150265542018122	0.09230769230769231	0.08745247148288972	0.1346153846153846
20190904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3928571428571428	0.6071428571428572	0.0	0.0	0.0	0.4387893898809204	0.19301763392201446	0.5204884064123562	0.8132605437291703	0.8638332954921893	0.7134273693677878	0.0	0.0	0.009174311926605502	0.41272430668841764	0.037184594953519244	0.05334270540456108	0.030769230769230802	0.0038022813688212828	0.0
20190905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3571428571428571	0.6428571428571429	0.0	0.0	0.0	0.41658675804309264	0.3289538825002705	0.4838983564800769	0.8219367038659475	0.9401359303524439	0.9478962132680508	0.0	0.0	0.027522935779816505	0.07340946166394781	0.15139442231075695	0.1007497656982193	0.04615384615384614	0.015209125475285154	0.028846153846153848
20190906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3214285714285714	0.6785714285714286	0.0	0.0	0.0	0.4273709125845565	0.32890887440068683	0.4602462247558978	0.7993757718540154	0.8976428068947806	0.863727910329495	0.0	0.0	0.009174311926605502	0.06199021207177814	0.12749003984063745	0.08591065292096219	0.06153846153846157	0.011406844106463872	0.019230769230769242
20190907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.7142857142857143	0.0	0.0	0.0	0.4387893898809204	0.06620838496647337	0.30828633230234376	0.8705323641231636	0.9215255316060403	0.7414830695458638	0.004878048780487805	0.0	0.055045871559633044	0.15660685154975532	0.023904382470119563	0.055139019056544836	0.06153846153846157	0.034220532319391615	0.019230769230769242
20190908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.75	0.0	0.0	0.0	0.3265075851819815	0.8472875181126442	0.362201063335152	0.8288801311093502	0.9038456527969569	0.7975956723063439	0.000975609756097561	0.0	0.06422018348623855	0.3784665579119087	0.007968127490039868	0.07099343955014055	0.09230769230769231	0.06083650190114067	0.17307692307692307
20190909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2142857142857142	0.7857142857142858	0.0	0.0	0.0	0.5274313209210608	0.5215507204822531	0.4380091778357283	0.8261019271673288	0.9075677325462377	0.8176349428316861	0.0	0.0	0.29357798165137616	0.1810766721044046	0.199203187250996	0.3068572321149641	0.07692307692307694	0.16730038022813684	0.3076923076923077
20190910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1785714285714286	0.8214285714285714	0.0	0.0	0.0	0.3931154806954648	0.282929885811723	0.4653000990559363	0.8372105777121129	0.924006297758936	0.8456918454140899	0.16682926829268296	0.0	0.07339449541284404	0.27569331158238175	0.10624169986719786	0.116291783817557	0.04615384615384614	0.03802281368821292	0.019230769230769242
20190911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1428571428571428	0.8571428571428572	0.0	0.0	0.0	0.4387893898809204	0.30732320416464765	0.47601431257201715	0.8059714029517528	0.9280391711672815	0.957915848530722	0.07902439024390244	0.0	0.055045871559633044	0.5791190864600326	0.05843293492695884	0.11566697906904094	0.030769230769230802	0.026615969581749048	0.0
20190912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1071428571428572	0.8928571428571428	0.0	0.0	0.0	0.4229304307308685	0.1564174759891503	0.5669840499727088	0.8059714029517528	0.8176180922852454	0.5971945502226251	0.0	0.0	0.009174311926605502	0.4176182707993475	0.007968127490039868	0.04459543892533581	0.01538461538461537	0.015209125475285154	0.009615384615384606
20190913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0714285714285714	0.9285714285714286	0.0	0.0	0.0	0.4464017080784964	0.30861557959554986	0.5471728627165579	0.7355083203622848	0.8374679435881595	0.8557114806767613	0.000975609756097561	0.0	0.03669724770642204	0.15660685154975532	0.07171314741035856	0.07661668228678539	0.04615384615384614	0.03041825095057033	0.009615384615384606
20190914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0357142857142857	0.9642857142857143	0.0	0.0	0.0	0.46320992566702157	0.4557755622642681	0.4810681868720556	0.8077062184567783	0.8269232916584472	0.6192382287622329	0.0	0.0	0.07339449541284404	0.19412724306688417	0.200531208499336	0.12730396751015305	0.06153846153846157	0.04942965779467679	0.03846153846153846
20190915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.46352942402304226	0.38117935233859507	0.46893888855196286	0.7799387573181196	0.897951739513971	0.929860148352646	0.0	0.0	0.12844036697247707	0.20880913539967375	0.07702523240371846	0.19095595126522963	0.030769230769230802	0.06463878326996196	0.0673076923076923
20190916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9666666666666667	0.033333333333333326	0.0	0.0	0.48382897631147603	0.3453336158844664	0.4454889117997853	0.8004170776793608	0.8508060163697069	0.7074153477293196	0.0	0.0	0.018348623853211003	0.22349102773246332	0.054448871181938904	0.0899718837863168	0.04615384615384614	0.015209125475285154	0.028846153846153848
20190917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9333333333333333	0.06666666666666665	0.0	0.0	0.4387893898809204	0.26624474032320933	0.5113914326722862	0.7594583543452275	0.7044041508633365	0.4148294930543114	0.0	0.0	0.04587155963302754	0.3083197389885808	0.15537848605577692	0.08489534520462357	0.06153846153846157	0.034220532319391615	0.048076923076923093
20190918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.09999999999999998	0.0	0.0	0.6044956375526429	0.6750640250557723	0.5376715790324851	0.7879214077752168	0.7434854299188215	0.4509016228851211	0.0	0.0	0.10091743119266056	0.26753670473083196	0.24833997343957503	0.15510777881911902	0.09230769230769231	0.07984790874524714	0.11538461538461538
20190919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8666666666666667	0.1333333333333333	0.0	0.0	0.5017188811241465	0.47838463095512623	0.61327753856106	0.6532451601600031	0.5992553979461565	0.37474974959929874	0.0	0.0	0.055045871559633044	0.24306688417618275	0.09827357237715802	0.07489846922836613	0.07692307692307694	0.08365019011406842	0.0673076923076923
20190920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8333333333333334	0.16666666666666663	0.0	0.0	0.46249202810704604	0.44612743314565956	0.5750702488527698	0.6869147427167194	0.6476424346868057	0.42084151469277964	0.0	0.0	0.08256880733944955	0.20880913539967375	0.20318725099601592	0.12956888472352387	0.09230769230769231	0.08745247148288972	0.07692307692307693
20190921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.19999999999999996	0.0	0.0	0.4641637467779423	0.29377147970429157	0.6195443426931088	0.7445343592563781	0.7292186982398285	0.5010022040071326	0.0	0.0	0.04587155963302754	0.24143556280587275	0.15670650730411687	0.09551702592939708	0.04615384615384614	0.034220532319391615	0.048076923076923093
20190922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7666666666666667	0.23333333333333328	0.0	0.0	0.4160562639075473	0.2603786846774724	0.5967008308569353	0.7278734660508527	0.7487596169235523	0.5911825285841569	0.0	0.0	0.027522935779816505	0.42577487765089717	0.0916334661354582	0.05224929709465794	0.0	0.015209125475285154	0.0
20190923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7333333333333333	0.2666666666666667	0.0	0.0	0.7444940080998987	0.3031996049456495	0.4497341662118183	0.7157235096807233	0.6954091868372373	0.4769541174532595	0.0	0.0	0.018348623853211003	0.5464926590538336	0.027888446215139456	0.026632302405498295	0.0	0.011406844106463872	0.019230769230769242
20190924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.30000000000000004	0.0	0.0	0.49439924167137533	0.43566112107390514	0.5861887723128557	0.676501684463266	0.7369717903575803	0.6873748747996493	0.0	0.0	0.07339449541284404	0.04404567699836866	0.3240371845949535	0.17080599812558575	0.07692307692307694	0.04942965779467679	0.08653846153846154
20190925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.33333333333333337	0.0	0.0	0.4952864032506847	0.43019306562305804	0.6482503487173262	0.6966342912904927	0.7729531352938769	0.7454906831700668	0.0	0.0	0.10091743119266056	0.052202283849918416	0.3798140770252324	0.22243049047172758	0.13846153846153852	0.06844106463878326	0.125
20190926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6333333333333333	0.3666666666666667	0.0	0.0	0.5129455036083267	0.38796485916154094	0.6993955566337146	0.7393278301296514	0.8058302657192734	0.7334666398931302	0.0	0.0	0.1651376146788991	0.09951060358890705	0.3585657370517928	0.24125273352077475	0.10769230769230771	0.0988593155893536	0.1346153846153846
20190927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.4	0.0	0.0	0.43054274892844446	0.3390860630136871	0.7109183900378031	0.7813257766774795	0.8120349726613243	0.6412831097061685	0.0	0.0	0.09174311926605505	0.11582381729200653	0.26294820717131473	0.16815057794439237	0.10769230769230771	0.05703422053231938	0.07692307692307693
20190928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5666666666666667	0.43333333333333335	0.0	0.0	0.5276025880648838	0.39205095163088605	0.6286413164331766	0.7830626747941555	0.7993166261580321	0.5991989582368905	0.0	0.0	0.10091743119266056	0.052202283849918416	0.3426294820717131	0.2032177444548579	0.09230769230769231	0.06463878326996196	0.10576923076923077
20190929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5333333333333333	0.4666666666666667	0.0	0.0	0.4997907625186381	0.516896775823161	0.5882103220328693	0.7591126408112127	0.8238209381874217	0.7354710479073956	0.0	0.0	0.2110091743119266	0.09461663947797719	0.3027888446215139	0.23617619493908157	0.12307692307692308	0.11787072243346006	0.22115384615384615
20190930	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.5134046642551192	0.45099291587279494	0.5738573190207616	0.7323844028862486	0.8083128929120437	0.7615235424755341	0.0	0.0	0.26605504587155965	0.15986949429037522	0.3665338645418327	0.2823336457357076	0.09230769230769231	0.14828897338403038	0.25
20191001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.5306435536088134	0.3732890038330121	0.5910404916408928	0.7438387669650474	0.7974555862833919	0.6953913044523831	0.0	0.0	0.3577981651376147	0.19412724306688417	0.4581673306772908	0.33669165885660735	0.12307692307692308	0.20532319391634982	0.27884615384615385
20191002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4642857142857143	0.5357142857142857	0.0	0.0	0.4680144197542671	0.32287671743505786	0.5720379242727472	0.8073584223111129	0.8898878537371542	0.8176349428316861	0.0448780487804878	0.0	0.2201834862385321	0.0897226753670473	0.2576361221779549	0.2085285848172446	0.15384615384615388	0.11787072243346006	0.17307692307692307
20191003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4285714285714286	0.5714285714285714	0.0	0.0	0.5714184880019515	0.25595717470408724	0.2938120363070313	0.7629300679669287	0.8790324081483771	0.915831697061444	0.06146341463414634	0.0	0.009174311926605502	0.22838499184339317	0.03452855245683932	0.03842549203373949	0.030769230769230802	0.0	0.009615384615384606
20191004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3928571428571428	0.6071428571428572	0.0	0.0	0.45655142858036635	0.3692789964843918	0.4646936341399322	0.7511279077424647	0.8219598983127814	0.7515027048085351	0.0	0.0	0.06422018348623855	0.06688417618270802	0.21779548472775562	0.16635426429240863	0.06153846153846157	0.0418250950570342	0.0673076923076923
20191005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3571428571428571	0.6428571428571429	0.0	0.0	0.2688298412105523	0.6780388461139686	0.502294458932216	0.7716083107153568	0.8439815831494006	0.7635267480854716	0.0	0.0	0.3211009174311927	0.5301794453507341	0.09561752988047809	0.2634333020930959	0.2000000000000001	0.20532319391634982	0.25
20191006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3214285714285714	0.6785714285714286	0.0	0.0	0.4387893898809204	0.13586377717927928	0.6761477348535382	0.6449147135572405	0.6699749131824899	0.5651300340160185	0.0	0.0	0.018348623853211003	0.38662316476345837	0.01195219123505976	0.01866604186191812	0.0	0.011406844106463872	0.009615384615384606
20191007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.7142857142857143	0.0	0.0	0.42800523533945656	0.3063190948953645	0.6486546586613289	0.6962864951448272	0.7468985770489119	0.6733464235084474	0.02634146341463415	0.0	0.04587155963302754	0.3083197389885808	0.07436918990703849	0.03600437363323962	0.0	0.034220532319391615	0.03846153846153846
20191008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.75	0.0	0.0	0.5016345273262143	0.5757309349503528	0.5657711201407006	0.6251299028756792	0.7617868960460348	0.9358721699911142	0.0	0.0	0.055045871559633044	0.20228384991843393	0.18592297476759628	0.1358169322086848	0.01538461538461537	0.034220532319391615	0.125
20191009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2142857142857142	0.7857142857142858	0.0	0.0	0.5507206477942568	0.5310568597628895	0.6670507611134704	0.5456443218319237	0.5685482400145906	0.5190382689225375	0.0	0.0	0.04587155963302754	0.0929853181076672	0.2217795484727755	0.16299593876913462	0.04615384615384614	0.06463878326996196	0.057692307692307696
20191010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1785714285714286	0.8214285714285714	0.0	0.0	0.5197606895439115	0.4181565066865433	0.5892210968928783	0.5775776310554591	0.6184862673867652	0.5831660989314232	0.0	0.0	0.09174311926605505	0.04404567699836866	0.3426294820717131	0.22149328334895346	0.07692307692307694	0.07224334600760454	0.10576923076923077
20191011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1428571428571428	0.8571428571428572	0.0	0.0	0.5098788313001196	0.5067124073466557	0.5465663978005537	0.6490799368586219	0.7267360710470584	0.7314634342831927	0.0	0.0	0.1559633027522936	0.06688417618270802	0.34528552456839307	0.27827241487035304	0.07692307692307694	0.11026615969581748	0.1826923076923077
20191012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1071428571428572	0.8928571428571428	0.0	0.0	0.49207561726395205	0.2717207257725545	0.5688034447207232	0.6865669465710539	0.6777293080281539	0.492985774354399	0.0	0.0	0.11009174311926606	0.4779771615008156	0.13678618857901725	0.123164636051234	0.030769230769230802	0.07604562737642584	0.08653846153846154
20191013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0714285714285714	0.9285714285714286	0.0	0.0	0.4781197376632941	0.305071727564046	0.6607839569814217	0.615064640767891	0.6377169507233863	0.5470939691006136	0.0	0.0	0.04587155963302754	0.3784665579119087	0.0849933598937583	0.0659950015620119	0.0	0.045627376425855494	0.048076923076923093
20191014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0357142857142857	0.9642857142857143	0.0	0.0	0.4711050182716503	0.4951390031872852	0.7022257262417381	0.6428321019065498	0.7056449061477592	0.6793584451469157	0.0	0.0	0.11009174311926606	0.04893964110929853	0.3160690571049136	0.20376444860980938	0.04615384615384614	0.07604562737642584	0.16346153846153846
20191015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.48242300548947475	0.5434545551174921	0.7921846887824207	0.5373138752291611	0.5384614969460337	0.4549104389136517	0.0	0.0	0.09174311926605505	0.15823817292006526	0.2337317397078353	0.14159637613245862	0.06153846153846157	0.11406844106463876	0.028846153846153848
20191016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9666666666666667	0.033333333333333326	0.0	0.5125087111849963	0.4141242096124149	0.7913760688944153	0.5810493446771604	0.6625307536839286	0.7134273693677878	0.0	0.0	0.08256880733944955	0.027732463295269173	0.3585657370517928	0.21212121212121213	0.07692307692307694	0.05703422053231938	0.10576923076923077
20191017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9333333333333333	0.06666666666666665	0.0	0.49947215444016807	0.43023196548055537	0.73012311237795	0.615064640767891	0.6640817443154539	0.6232470447907636	0.0	0.0	0.14678899082568808	0.16639477977161501	0.34395750332005315	0.19946891596376135	0.07692307692307694	0.10266159695817488	0.15384615384615385
20191018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.09999999999999998	0.0	0.4432298717346084	0.3316918752249431	0.7274950977419301	0.6091646019614845	0.6563273494697899	0.61523061513803	0.0	0.0	0.09174311926605505	0.07177814029363783	0.3519256308100929	0.21422992814745395	0.07692307692307694	0.05703422053231938	0.057692307692307696
20191019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8666666666666667	0.1333333333333333	0.0	0.49848594948333935	0.36906681544349745	0.6381426001172493	0.6483864271789418	0.696029471427455	0.6352710880677002	0.0	0.0	0.055045871559633044	0.19902120717781405	0.26162018592297476	0.16198063105279603	0.07692307692307694	0.0418250950570342	0.057692307692307696
20191020	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8333333333333334	0.16666666666666663	0.0	0.48559150329254747	0.44783259714702894	0.669072310833484	0.6338081456241071	0.746276989730782	0.8456918454140899	0.0	0.0	0.1743119266055046	0.07504078303425778	0.350597609561753	0.30552952202436745	0.12307692307692308	0.11026615969581748	0.22115384615384615
20191021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.19999999999999996	0.0	0.5049948799414707	0.44334914745564535	0.6442072492772969	0.6143711310882111	0.7087467013068224	0.7715431777382052	0.0	0.0	0.1834862385321101	0.09951060358890705	0.3784860557768924	0.2967822555451421	0.10769230769230771	0.10646387832699619	0.1826923076923077
20191022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7666666666666667	0.23333333333333328	0.0	0.26043786244791856	0.43154566617768886	0.5892210968928783	0.6518581408006432	0.7050246215575415	0.6513027449688397	0.0	0.0	0.25688073394495414	0.06851549755301796	0.5046480743691899	0.3924554826616683	0.15384615384615388	0.1520912547528517	0.1923076923076923
20191023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7333333333333333	0.2666666666666667	0.0	0.22742637086659395	0.4292020301350826	0.5952857460529235	0.6584516892867298	0.7037838662731188	0.6312622720391694	0.0	0.0	0.1651376146788991	0.17128874388254486	0.3625498007968127	0.24078412995938767	0.13846153846153852	0.0950570342205323	0.08653846153846154
20191024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.30000000000000004	0.0	0.21114319446361585	0.4657491428077232	0.6371318252572427	0.6730299708415646	0.6671833533705295	0.4949901823686643	0.0	0.0	0.13761467889908258	0.38662316476345837	0.2191235059760956	0.18556701030927833	0.06153846153846157	0.08745247148288972	0.15384615384615385
20191025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.33333333333333337	0.0	0.28715843028634847	0.47028906694787015	0.6011482402409696	0.6463038155282512	0.6374067153762838	0.4789585254675248	0.0	0.0	0.07339449541284404	0.3246329526916803	0.19123505976095617	0.12449234614183068	0.030769230769230802	0.05323193916349808	0.0673076923076923
20191026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6333333333333333	0.3666666666666667	0.0	0.7813693042514216	0.33462490304781156	0.6041805648209921	0.5643884514716351	0.6277914667599669	0.6452907233303714	0.0	0.0	0.10091743119266056	0.33931484502446985	0.030544488711819424	0.08716026241799436	0.01538461538461537	0.06463878326996196	0.09615384615384615
